ArtistFamiliarity,ArtistHotness,ArtistID,ArtistLatitude,ArtistLongitude,ArtistLocation,ArtistName,Release,ReleaseID,SongID,SongHotness,Title,Danceability,Duration,EndOfFadeIn,Energy,Key,KeyConfidence,Loudness,Mode,ModeConfidence,StartOfFadeIn,Tempo,TimeSignature,TimeSignatureConfidence,TrackID,Year
0.467413843769302,0.372737613340037,b'AR0WAW61187B98B7D7',40.71455,-74.00712,b'New York NY',b'Doug MacLeod',b'DUBB',463877,b'SOPFEVW12AB01821DC',0.24816662402461448,b'The Sun Shine Down My Way',0.0,337.42322,0.211,0.0,2,1.0,-10.516,1,0.985,323.82,85.56,3,1.0,b'TRAIJER128F9332661',2004
0.45224998598123506,0.32489400917702077,b'ARD2HR71187B99548F',34.80046,-87.67525,b'Florence AL',b'Jimmy Hughes',b'The Best of Jimmy Hughes',411277,b'SOJCUFH12AB0186BF1',0.5763999812554107,b'Neighbor_ Neighbor',0.0,177.26649,0.322,0.0,4,0.689,-6.953,0,0.525,172.46,122.152,4,0.0,b'TRAIJGU128F931FA16',0
0.31466666909606217,0.2045627112619994,b'ARHDQMJ11F50C4F61E',nan,nan,b'',b'Emotion Code',b'Mesmerise the Future',451199,b'SOHAGSO12AB0185C31',0.0,b'Trace Of Time',0.0,319.7122,0.316,0.0,10,0.666,-15.857,1,0.646,289.28,119.534,3,1.0,b'TRAIJHF128F930EDEB',0
0.7830371095483493,0.544257505724526,b'ART3O5Z1187B9AB043',32.77815,-96.7954,b'Dallas TX',b'Stevie Ray Vaughan And Double Trouble',b"Soul To Soul/ Texas Flood/ Couldn't Stand The Weather",395797,b'SOMUYLX12CF58288C9',nan,b'Mary Had A Little Lamb',0.0,166.73914,0.061,0.0,8,0.649,-14.373,1,0.583,162.865,122.546,4,0.454,b'TRAIJLI128F92FC94A',1988
0.644443609616159,0.44354755255636574,b'AR3KGPQ1187FB53C84',34.05349,-118.24532,b'Los Angeles CA',b'L7',b'Bricks Are Heavy',608959,b'SOJTAUQ12AC4689DD9',0.6014631395073651,b"This Ain't Pleasure",0.0,163.13424,0.212,0.0,2,0.177,-9.429,0,0.331,151.011,85.82,3,0.238,b'TRAIJMG12903D08168',1992
0.5071108485113439,0.3855675231595563,b'ARWQ2DR1187B98FF28',32.46292,-84.98763,b'Columbus GA',b'Ma Rainey',b'Mother Of The Blues_ CD E',142750,b'SOFRPUB12A8C1355D6',nan,b'Hear Me Talking To You',0.0,183.53587,0.177,0.0,11,0.644,-14.853,1,0.385,177.406,103.054,1,0.0,b'TRAIJMO128F424C8AF',0
0.48376273200989794,0.3321774449732797,b'ARY6EBA1187B9AD525',41.36149,-74.27362,b'Chester NY',b'Bill Perry',b'Raw Deal',226915,b'SOBTTZR12A6D4FB6D0',0.0,b'Man  On The Side',0.0,217.88689,0.0,0.0,9,0.138,-6.623,0,0.276,208.939,107.083,4,0.995,b'TRAIJQV128F421B159',2004
0.3549046444715632,0.2798289006547402,b'ARKL4LE1187B98FDBC',nan,nan,b'Pennsylvania',b'Billy Price_ Fred Chapellier',b'Night work',597233,b'SOBBKHN12AC468BC73',0.21204540548371908,b'The wrong woman',0.0,280.55465,0.078,0.0,9,0.106,-7.597,1,0.138,276.91,118.136,1,0.0,b'TRAIJRB12903CE65F8',0
0.26471398656972184,0.0,b'AR4OHL91187B9B2EB9',nan,nan,b'',b'Angela Dimitriou',b'Mia Vradia Stin Fantasia No.1',281782,b'SOIYTYS12A8C134C86',nan,b'Den Mporo Na Figo',0.0,99.7873,0.0,0.0,5,0.001,-11.947,0,0.245,99.787,129.972,3,0.658,b'TRAIJRM128F4265197',0
0.5067739684898172,0.3797617837300081,b'AR4JY8V1187B98A62F',nan,nan,b'',b'Ann Hampton Callaway',b'Easy Living',619823,b'SOKSASF12A58A7A08B',0.6101227561229483,b'Skylark',0.0,347.79383,0.226,0.0,10,0.184,-17.462,1,0.325,335.61,63.134,5,0.859,b'TRAIJVF128F9309AF9',0
0.6964005193557524,0.2655617651818037,b'ARLYUP11187B98B92B',nan,nan,b'Atlanta GA',b"Corey / Shaquille O'Neal",b"I'm Just Corey",25181,b'SOFJHBV12A6D4F446A',0.0,b'MVP',0.0,261.45914,0.131,0.0,7,0.942,-5.228,1,0.828,248.93,131.98,4,1.0,b'TRAIJVO128F145EB53',0
0.8327574313141051,0.5463837481981597,b'ARPKATM1187B9B76E6',41.30711,-72.92496,b'New Haven CT',b'Hatebreed (int License)',b'Hatebreed [Explicit]',601547,b'SOEVAMO12AC90716AD',0.6290718355952272,b'Between Hell and A Heartbeat [Explicit]',0.0,174.28853,0.0,0.0,6,0.075,-3.731,1,0.463,172.054,82.69,4,0.453,b'TRAIJWN12903CF2C76',0
0.5602019118086116,0.37522396707186795,b'ARN8YG41187B99A480',nan,nan,b'',b'Moments In Grace',b'Moonlight Survived',5402,b'SORVEEG12A670200D2',0.4051157216913865,b'Broken Promises (album version)',0.0,195.91791,4.174,0.0,10,0.318,-6.214,1,0.389,189.933,145.147,4,0.48,b'TRAIKAW128E0785000',2004
0.49679462785104384,0.36526089322010724,b'ARGUACZ1187FB3F35C',41.68676,-85.97567,b'Elkhart IN',b'Connie Smith',b'The Essential Connie Smith',295597,b'SOVRIRM12A8C13B476',0.42744657148843085,b"I'll Come Running",0.0,125.67465,0.334,0.0,4,0.036,-9.089,0,0.366,121.574,124.916,4,0.0,b'TRAIKBB128F428AD73',2001
0.4662622096456242,0.3696098345548582,b'AR0B6VD1187B99C293',34.47326,-119.05505,b'Ventura County CA',b'Uphill Battle',b'Wreck of Nerves',223470,b'SOPYPCN12A58A7A856',0.2603382425674305,b'Thresh Hold',0.0,166.37342,0.0,0.0,7,0.235,-1.545,1,0.509,161.28,108.252,7,0.57,b'TRAIKBM128F429160A',2004
0.42830026735594934,0.37123757358135073,b'AR2G8UI1187FB3F33C',63.03654,-149.10568,b'Knobel AK',b'Barbara Fairchild',b'He Kept On Loving Me',601433,b'SOCVTUH12AC90978F1',nan,b'Boulevard In Heaven',0.0,236.56444,0.257,0.0,9,0.373,-8.961,1,0.606,226.644,91.739,5,0.558,b'TRAIKFW12903CF26E3',0
0.508731241151298,0.3329309511939064,b'ARRVUWA1187B9A0FE2',21.51102,-77.80679,b'Cuba',b'Orquesta Arag\xc3\xb3n',b'Mamb\xc3\xb3 Inspiraci\xc3\xb3n - Primeras Grabaciones 1953-1955',695511,b'SONPLPJ12AC4685296',nan,b'Mambo del Beso',0.0,182.85669,0.351,0.0,6,0.622,-16.394,1,0.53,180.396,131.568,1,0.0,b'TRAIKPO12903D0322C',0
0.3511824538830121,0.08016693866425,b'AR051KA1187B98B2FF',nan,nan,b'',b'Wilks featuring pee wee ellis',b'Brightess night',288450,b'SODANTC12A8C13438C',nan,b'Boogie',0.0,210.80771,0.0,0.0,1,0.046,-11.302,1,0.531,202.937,89.026,4,1.0,b'TRAIKRJ128F4275BED',0
0.6815813054346181,0.47940767557514763,b'ARODBRG1187FB3FD99',-36.35484,146.32611,b'Wangaratta Victoria Australia',b'Nick Cave & The Bad Seeds',b'Murder Ballads',738,b'SOCVMHO12A6D4F9C77',0.476435219642529,b'Stagger Lee',0.0,315.08853,0.444,0.0,7,0.768,-9.29,1,0.631,294.963,153.768,4,0.559,b'TRAIKSH128E07816DF',1996
0.529379509181369,0.3430109140487191,b'ARXFAOQ1187B9A3616',18.11526,-77.27348,b'Jamaica',b'Dave And Ansel Collins',b'Double Barrel',804421,b'SOLRPYX12AB0184061',0.2623089972119452,b'Two Four One',0.0,151.84934,0.299,0.0,2,0.395,-14.3,1,0.772,139.244,117.157,4,0.0,b'TRAIKVZ12903CBF0F3',1971
0.9057768886660886,0.5984585009824434,b'ARK9TRQ1187B99C095',41.50471,-81.69074,b'Cleveland OH',b'Nine Inch Nails',b'Survivalism',71603,b'SOKYOFO12AF72A2F06',nan,b'Survivalism',0.0,256.83546,3.181,0.0,9,0.203,-6.787,0,0.516,254.258,86.624,3,1.0,b'TRAILFA128EF349FE5',2007
0.5576926171014748,0.35943855675556824,b'AR4F94Q1187FB43432',nan,nan,b'',b'D\xc3\x89SOL\xc3\x89',b'Perdus Corps et Biens',416731,b'SOKSBCY12AB01814A4',nan,b'Provisoirement',0.0,145.08363,0.0,0.0,0,0.009,-10.499,0,0.467,130.194,77.581,4,0.144,b'TRAILIV128F932C85E',0
0.7126621633671405,0.43069704628908106,b'ARCF06I1187B995398',nan,nan,b'',b'K-OS',b'Atlantis - Hymns for Disco.',60049,b'SOMURVQ12A67AD741A',0.5437882725011005,b'AquaCityBoy',0.0,161.51465,0.0,0.0,10,0.459,-5.095,0,0.463,152.764,78.971,4,0.954,b'TRAILKS128F14A3AC9',2006
0.5612723226124551,0.3778525570354872,b'AR5IHI31187B998618',nan,nan,b'',b'Pascal Obispo',b"Un Jour Comme Aujourd' Hui",289903,b'SODZLWS12A8C136414',0.0,b'Chlore',0.0,231.00036,0.769,0.0,5,0.488,-13.691,0,0.634,209.717,139.98,4,0.29,b'TRAILLW128F4278C90',1994
0.9473275066349645,0.6072572795814319,b'AR03BDP1187FB5B324',34.05349,-118.24532,b'Kentwood LA; Los Angeles CA',b'Bob Sinclar',b'Lala Song The Remixes',589751,b'SOXHGFE12AAF3B1DC8',nan,b'Lala Song (Matesi DJ "Silverstatix"remix',0.0,342.69995,0.084,0.0,4,0.281,-6.635,1,0.348,334.565,127.932,3,0.454,b'TRAILNM12903CD17D2',0
0.6415251361910892,0.38718194162247555,b'ARA0YAE1187B9B1D16',35.21962,-80.01955,b'North Carolina',b'John Brown',b'John Brown Or Die: A Revival You Can Believe In',665465,b'SOUPPFT12AB01849D5',0.0,b'Sarah Palin {I Wanna Lay Pipe}',0.0,221.43955,0.125,0.0,0,0.535,-6.562,1,0.319,214.843,129.977,4,0.825,b'TRAILRO12903CAF936',0
0.5963498543267984,0.4184295978846103,b'ARIIEQL1187FB5CE68',41.26069,-95.93995,b'Omaha NE',b'Buddy Miles',b'Greatest Christmas Hits',667952,b'SOMKCIK12AB018D1D2',nan,b'Santa Claus Is Coming To Town',0.0,177.52771,0.305,0.0,4,0.822,-6.736,1,0.191,170.046,130.173,4,0.181,b'TRAILTA12903CB69A4',0
0.434510981487115,0.33672684140890796,b'AR202MX1187B9B0383',nan,nan,b'',b'Tanto Metro & Devonte',b'Riddim Driven: Coolie Skank',463667,b'SOCFPZG12AB0181461',0.0,b'Fat Tianne',0.0,208.45669,0.409,0.0,4,0.602,-8.148,1,0.53,204.034,79.916,3,1.0,b'TRAILTB128F9331D75',0
0.4399076581433077,0.31155917564728197,b'ARQVLQJ1187B98F11F',nan,nan,b'',b'Mau Mau',b'Sauta Rabel',160073,b'SOAHDEK12A8C13A82E',nan,b'Neir',0.0,255.55546,0.44,0.0,1,0.089,-7.921,1,0.603,245.365,162.134,4,0.0,b'TRAILTN128F42796DB',1992
0.7126752513111311,0.5633626935877487,b'ARHTHC01187B9B6D2A',nan,nan,b'St. Louis MO',b'Michael McDonald',b'Motown II',8350,b'SORYFNI12AF72A2B2C',0.4537136666933242,b'Nowhere To Run',0.0,195.70893,0.322,0.0,0,0.458,-4.222,0,0.449,181.725,128.968,4,0.971,b'TRAILUH128E0784D6D',0
0.5265152781107441,0.40658168035189596,b'ARVMFE61187B992463',nan,nan,b'',b'Darwin Hobbs',b'Mercy',65522,b'SOAPLUZ12A6D4F9CD2',0.2338956167859841,b'Mercy (Album Version)',0.0,307.69587,0.404,0.0,7,0.551,-10.44,0,0.67,297.935,89.941,4,0.505,b'TRAIMDW128F14B0B75',0
0.797420740746604,0.5364000107927084,b'ARUKN9H1187B9B71C8',nan,nan,b'Atlanta GA',b'The Black Crowes',b'The Southern Harmony And Musical Companion',479326,b'SOYPZQB12A58A776C1',nan,b'Sting Me',0.0,348.89098,0.0,0.0,0,0.646,-7.349,1,0.577,344.712,97.672,4,0.363,b'TRAIMFD128F92ED3CD',1992
0.5336501394878035,0.3435088776923589,b'AR8WHEJ1187B98CDCA',34.7519,-92.13055,b'Blythesville AR',b'Dee Clark',b'Greatest Hits',653224,b'SORXBDA12AB018553E',nan,b"You're Looking Good",0.0,133.3024,0.0,0.0,7,0.359,-12.632,1,0.443,119.089,111.422,4,0.773,b'TRAIMGT128F935F8F2',2000
0.595645308494379,0.4260093004837602,b'AR6EVQA1187B9AA1DF',nan,nan,b'Kingston Jamaica',b'Cocoa Tea',b'Authorized',273611,b'SOBULBX12A81C22BF0',0.0,b'Cooling Out',0.0,241.29261,0.194,0.0,0,0.808,-11.368,1,0.512,223.498,99.894,3,0.906,b'TRAIMHP128F425118C',1992
0.33894309164712805,0.23581602829943166,b'ARHPBZT1269FCD0B57',nan,nan,b'',b'IYOV',b'Allt \xc3\x84r Skit_ J\xc3\xa4mt',818031,b'SOPHPDS12AB018821C',0.0,b'I See War',0.0,257.4624,0.0,0.0,7,0.237,-4.063,0,0.537,244.042,104.928,4,1.0,b'TRAIMJK12903CE26DA',0
0.4014795928323336,0.268744755076445,b'ARBKEA91187B98CE1F',nan,nan,b'',b'Claw Hammer',b'Claw Hammer',691789,b'SOKGDCA12AC9097667',nan,b'Brother Brick Says',0.0,231.28771,0.261,0.0,7,0.513,-6.914,1,0.579,231.288,204.066,4,0.0,b'TRAIMKP12903CF8A22',0
0.5034037889743886,0.32573625894250924,b'ARORDXJ122ECCBB264',nan,nan,b'NY - New York City',b'Carlos Jimenez',b"Anita Love's",445750,b'SOQTUQL12AB01839D7',nan,b"Anita Love's",0.0,324.98893,0.0,0.0,1,0.448,-8.232,1,0.447,324.989,127.99,4,0.54,b'TRAIMMK128F9302007',0
0.6919731192813398,0.3966195656003381,b'ARCYE581187B9A1482',nan,nan,b'',b'Timo Maas',b'Dope Radio',46737,b'SOADCCE12A6D4FA324',0.5114243256864599,b'UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix',0.0,132.15302,7.93,0.0,3,0.085,-18.516,1,0.554,132.153,76.57,3,0.727,b'TRAIMQC128F148B81C',0
0.4366853565625111,0.32981032859254966,b'ARFLZK31187B9B0E15',nan,nan,b'',b'Kashief Lindo',b'Solid Soul',565698,b'SOFBOHT12A58A7C059',nan,b'If You Think You Are Lonely Now',0.0,190.37995,2.334,0.0,3,0.451,-6.68,1,0.494,184.744,147.659,3,0.73,b'TRAIMRE128F935A8F3',0
0.829851316499174,0.5815058026864642,b'ARAN38V1187FB4C4EE',nan,nan,b'Salt Lake City UT',b'The Almost',b'X Christmas',327022,b'SOXVXGO12AB0180137',0.569505198905018,b'Little Drummer Boy',0.0,187.11465,0.288,0.0,7,0.433,-7.387,1,0.351,187.115,163.975,4,1.0,b'TRAIMTD128F92E198E',2008
0.5291866135999482,0.3563347490317367,b'ARCK6OL1187B99B25F',27.9758,-81.54106,b'Florida',b'Alas',b'Mimame Bandone\xc3\xb3n',164824,b'SONBDBW12AF72A4E6C',nan,b'Silencio De Aguas Profundas',0.0,628.21832,0.251,0.0,7,0.215,-15.442,0,0.357,593.525,77.364,1,0.635,b'TRAIMTO128F4288EEF',0
0.4485305418592766,0.38528564261478293,b'ARRHZLW11E2835E799',nan,nan,b'',b'Sofi Marinova',b'100 Unforgettable Bulgarian Pop Songs By Songwriter Jivko Kolev - Part I',682287,b'SOLGUGY12AB01897BE',0.0,b'Studen plamuk',0.0,190.17098,2.363,0.0,0,0.758,-4.978,0,0.641,183.072,145.924,4,0.827,b'TRAIMXG12903CDEE2A',0
0.37045426707613255,0.23772681338235932,b'ARZXMYV1187FB5B99B',nan,nan,b'',b'Los Ninos De Sara',b'Espana tiene sabor',431568,b'SOHDXPG12AAA8C5AE7',0.0,b'Lioraras',0.0,226.58567,0.16,0.0,6,0.591,-6.195,0,0.537,220.473,115.021,4,1.0,b'TRAIMXZ128F92E162F',0
0.4929867194030152,0.34826516306161226,b'AR7JAMC1187B98BCF3',nan,nan,b'',b'The Gentle Good',b'While You Slept I Went Out Walking',820141,b'SOEHEFW12A8C143C20',nan,b'Hiraeth am Feirion',0.0,400.48281,0.159,0.0,2,0.864,-16.489,0,0.79,382.943,85.118,5,0.679,b'TRAINDN12903CE77F1',0
0.58223834366451,0.44905257515374747,b'AROCBZZ11E2835D652',nan,nan,b'',b'Small Faces',b'Playmates',146606,b'SOMMLVL12A8C132438',nan,b'Saylarvee (LP Version)',0.0,136.88118,0.2,0.0,0,0.55,-14.946,1,0.464,132.075,115.745,1,0.0,b'TRAINFW128F42555CA',0
0.47772473249197345,0.299705214086752,b'ARD3ICK1187B9A56C9',nan,nan,b'',b'Jimmy Riley',b'Love Canticle',568312,b'SOCYCFF12AB0188824',nan,b'Conversation',0.0,225.802,0.374,0.0,5,0.546,-7.284,1,0.369,218.389,165.67,4,0.774,b'TRAINGP12903C956AD',0
0.8514176288473655,0.5926149273518344,b'AR3JMC51187B9AE49D',28.53823,-81.37739,b'Orlando FL',b'Backstreet Boys',b'Black & Blue',281698,b'SOUKPYI12A8C1349EB',nan,b'The Call',0.0,236.2771,2.014,0.0,10,0.495,-2.801,0,0.5,229.883,103.997,4,0.611,b'TRAINIF128F426416B',2000
0.37476310334581664,0.2569779936917517,b'ARECPYG11C8A42B5BF',nan,nan,b'',b'1. Futurologischer Congress',b'Patchwork',65220,b'SOROPBZ12A6D4FBC75',nan,b'Die Art von Mann',0.0,196.64934,0.09,0.0,9,0.253,-8.166,0,0.24,192.459,107.711,4,0.852,b'TRAINKW128F14AFD82',0
0.28835077306172935,0.0,b'AREVNGE11F50C49B9A',nan,nan,b'',b'Tom Collier',b'Malllet Jazz',525940,b'SOGYDSV12A8C142A33',0.21001177949168065,b"Eddie's Pad",0.0,411.42812,0.0,0.0,0,0.515,-17.325,0,0.509,389.074,111.743,4,1.0,b'TRAINMM128F92ECF70',0
0.5875943706725656,0.46815875635794574,b'ARLF0QY1187FB4FDCC',nan,nan,b'Oxford England',b'Heavenly',b'Virus',271181,b'SOOFHNG12A6D4FAB3A',0.503752061361102,b'Liberty',0.0,327.6273,0.0,0.0,4,0.211,-4.283,0,0.0,323.512,175.007,4,0.612,b'TRAINYU128F4246BD1',0
0.585479539749522,0.36438492446826576,b'ARW63KF1187B98AC48',46.71067,1.71819,b'FR',b'Julien Clerc',b"Si J'\xc3\xa9tais Elle",29212,b'SOBTTKT12A6D4F8314',nan,b"L'horizon Chim\xc3\xa9rique",0.0,264.93342,2.479,0.0,6,0.731,-8.648,1,0.774,252.053,128.549,4,0.445,b'TRAIOBB128F146A944',2000
0.5927406037723099,0.34590878145179277,b'AR720OJ1187FB37F6C',nan,nan,b'Culiacan Sinaloa Mexico',b'Los Morros Del Norte',b'El Vaqueton',806960,b'SOSEOSD12A58A7CFDC',0.0,b'Raza Cristalera',0.0,130.76853,2.299,0.0,7,0.638,-7.092,1,0.515,121.998,120.129,3,1.0,b'TRAIOBS12903CC677C',0
0.3867161753601155,0.281887097438807,b'ARKEFM61187B9A8202',30.99688,-94.82807,b'Corrigan Polk County TX',b'Moon Mullican',b"Moon's Tune",478734,b'SOFTCFD12A8C14546C',nan,b'The Tie That Binds',0.0,181.31546,0.0,0.0,0,0.577,-23.461,1,0.573,175.932,118.064,3,0.785,b'TRAIOFC128F92EB038',0
0.5818843588912933,0.3470069209304056,b'ARWSMC91187B9AD369',51.48126,-3.18067,b'Cardiff Wales',b'Helen Love',b"It's My Club And I'll Play What I Want To",784479,b'SONTCDQ12AC9072D1A',0.21204540548371908,b'First Boyfriend',0.0,156.21179,0.568,0.0,8,0.441,-6.674,1,0.587,156.212,195.026,5,0.735,b'TRAIOKS12903CFEE8D',2007
0.021082656027899195,0.16534223778060114,b'ARDPCCQ12802FDD564',nan,nan,b'',b'Yuko Kanzaki',b'Fuwari',784742,b'SOKPFAL12AC90979AB',0.0,b'Seikurabe (Karaoke)',0.0,145.8673,0.328,0.0,0,0.762,-12.27,1,0.748,137.863,89.98,3,0.606,b'TRAIONR12903CFFB98',0
0.474860262474619,0.3287229694924985,b'ARCDSI81187B989BAA',nan,nan,b'',b'Moonface',b'Discoteca Ep 2',811230,b'SOTUNNV12AB01854CD',nan,b'G G Kah',0.0,508.60363,0.0,0.0,1,0.736,-11.516,1,0.585,484.113,130.07,4,0.496,b'TRAIOUL12903CD172D',0
0.9093248336581043,0.6770875467122787,b'ARRBF3M1187FB4D59F',nan,nan,b'Los Angeles CA',b'30 Seconds To Mars',b'30 Seconds To Mars',35166,b'SOWTBTR12A6D4F7881',0.7936136676102776,b'The Mission',0.0,245.02812,0.224,0.0,8,0.616,-4.675,1,0.52,224.81,190.102,4,0.04,b'TRAIOWX128F14750E5',2002
0.736677413340632,0.5261825563468479,b'ARNDB1X1187B990AA0',34.05349,-118.24532,b'Venice CA',b'Suicidal Tendencies',b'Still Cyco After All These Years',282227,b'SOSEMEI12A58A7C561',nan,b'Two-Sided Politics',0.0,61.83138,0.168,0.0,7,0.236,-7.499,1,0.344,58.59,235.337,1,0.0,b'TRAIPAB128F42626AE',1987
0.6122004289215379,0.31990535386426106,b'AR6RXJD1187B9B8B23',39.74001,-104.99226,b'Denver CO',b'Grace Gale',b'Stronger_ Faster_ Science',500158,b'SOVJMFO12AB017E9A7',0.26586104921065007,b'La Matanza',0.0,247.71873,0.0,0.0,0,0.268,-6.533,0,0.374,247.719,155.173,4,0.0,b'TRAIPAC128F9320FAA',2008
0.4957385828765451,0.3723919906350151,b'ARRQWQW1187FB49844',nan,nan,b'Los Angeles CA',b'King Tee',b"Tha Triflin' Album",696953,b'SOHJIJB12AC468829E',0.42530424172042486,b'On Tha Rox',0.0,109.13914,0.061,0.0,6,0.176,-6.211,0,0.223,105.709,183.437,4,0.0,b'TRAIPBF12903D074F5',0
0.35371238575461394,0.2941618819859714,b'ARG719Z1187FB551FC',nan,nan,b'',b'Alain Morisod',b'20 Melodies pour rever_ Volume 2',142365,b'SOOOTTC12A8C13279E',0.0,b"L'Amour en Heritage",0.0,241.65832,0.398,0.0,7,0.693,-19.449,1,0.656,228.786,134.254,4,0.0,b'TRAIPBM128F424B87C',0
0.6013951130878358,0.4367302210885851,b'AR05NQH1187B98E875',nan,nan,b'',b"Kassav'",b'Se Nou Manm (Live Au Zenith)',288001,b'SOEPZJJ12A58A7C130',nan,b'Medley Final',0.0,655.67302,0.0,0.0,9,0.404,-8.294,1,0.348,642.409,134.086,4,0.0,b'TRAIPPV128F4274748',0
0.7040939465198991,0.4107435775323873,b'ARS2KW51187B9B556E',nan,nan,b'',b'X',b'At Home With You',200559,b'SOCPSMO12A58A7C691',0.26586104921065007,b'All Over Now',0.0,233.22077,0.16,0.0,9,0.711,-6.898,0,0.506,225.669,141.846,4,0.0,b'TRAIPQD128F4258D24',0
0.57640420477843,0.45054667427270134,b'ARPNDSH1187B9B942F',nan,nan,b'',b'Sui Generis',b'Adios Sui Generis Vol III',509704,b'SOQWOLC12AB018393D',nan,b'Cuando Ya Me Empiece A Quedar Solo',0.0,335.33342,2.409,0.0,7,0.685,-16.111,0,0.628,330.948,107.592,4,0.735,b'TRAIPQN128F933A3AA',1973
0.871010615313384,0.8048304278312782,b'ARTH9041187FB43E1F',nan,nan,b'St. Joseph MO',b'Eminem',b'Beautiful',533837,b'SOZYRBU12AB0181196',nan,b'Beautiful',0.0,397.60934,0.473,0.0,5,1.0,-7.038,0,0.89,373.696,131.955,4,0.722,b'TRAIPST128F9302AE9',2009
0.4857929193413322,0.33287056693742817,b'ARFZNR41187B990AF7',nan,nan,b'Vance MS',b'Sunnyland Slim',b'Chicago Blues Festival 1974 With Jimmy Dawkins',324688,b'SOTRCLJ12AB0182F40',nan,b'No More Troubles',0.0,344.71138,0.543,0.0,7,0.179,-14.165,1,0.242,338.193,108.105,3,1.0,b'TRAIPUM128F92DCC5E',0
0.5410779524977934,0.30454771337183484,b'ARGC7FQ1187FB409CC',40.71455,-74.00712,b'New York',b'Stew',b'Something Deeper Than These Changes',252341,b'SOAZHQF12A8C13460C',0.0,b'L.A. Arteest Caf\xc3\xa9',0.0,299.07546,0.177,0.0,4,0.797,-14.023,0,0.715,289.512,117.367,4,0.661,b'TRAIPWD128F4247FEF',2003
0.5029650750917216,0.3293859951559598,b'ARDBJ5T1187FB4D5BA',nan,nan,b'',b'Cauda Pavonis',b'The Gothic Sounds of Nightbreed Volume 5',821357,b'SOQUORP12AB018BD93',0.0,b'Juggernaut',0.0,205.11302,0.0,0.0,7,0.126,-3.697,1,0.624,201.648,180.203,4,0.637,b'TRAIPZK12903CE9F24',0
0.8896135547440263,0.5938083651752645,b'ARSE5NP1187B9B98AB',nan,nan,b'Chicago IL',b'Twista',b'The Day After',138186,b'SOEWBVN12A8AE48CB0',nan,b'Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version)',0.0,259.36934,0.0,0.0,0,0.313,-6.945,1,0.198,259.369,114.752,4,0.03,b'TRAIPZU128F42418F0',2005
0.5090212610591779,0.40651786932802747,b'ARWONOR1187FB3817C',43.7698,-79.4138,b'Willowdale Ontario Canada',b'Geddy Lee',b'My Favorite Headache',9039,b'SOQRTCV12A67020430',0.6614452229025348,b'Runaway Train (LP Version)',0.0,271.46404,0.148,0.0,0,0.31,-5.956,1,0.475,260.702,119.953,3,1.0,b'TRAIPZY128E0787299',2000
0.508461668329112,0.3570490541126166,b'ART8BW81187B9AC33F',nan,nan,b'',b'Planetakis',b'Out of the Club Into the Night',469438,b'SOYLVTU12AB0181B08',nan,b'Letters to Norway',0.0,234.73587,8.696,0.0,0,0.33,-2.019,1,0.49,228.618,137.936,4,0.333,b'TRAIQAH128F93402D2',2007
0.8525694979067848,0.7014047658042529,b'ARNAIMI1187FB5733C',nan,nan,b'Miami',b'Rick Ross',b'Legendary',776252,b'SOLDKTL12AC3DF99EC',0.2998774882739778,b'They Know (Remix)',0.0,105.40363,0.0,0.0,7,0.506,-8.451,1,0.443,102.539,121.708,1,1.0,b'TRAIQBX12903CE8E30',0
0.5673132241223214,0.5800131829395042,b'ARAIABB1187B9AC6E2',nan,nan,b'Paddington London England',b'Seal',b'Human Being',387111,b'SOQMMLD12AB017F3CC',0.5075315460078309,b'Still Love Remains (Album Version)',0.0,354.76853,0.351,0.0,5,0.486,-11.918,0,0.511,340.126,153.731,4,0.523,b'TRAIQDI128F92E8E1F',1998
0.4663310542870906,0.3327497700492591,b'ARFWZZD1187FB561F9',nan,nan,b'',b'The Fureys',b'The Fureys Finest',611707,b'SOAXHCC12A8C14330F',0.21508031850922793,b'The First Leaves Of Autumn',0.0,198.5824,0.312,0.0,0,0.706,-20.975,1,0.663,185.591,94.804,4,0.5,b'TRAIQDV128F92F545A',0
0.8029253954519542,0.528614974324017,b'ART62WC1187FB47E80',nan,nan,b'New Mexico',b'Jim Jones / Max B',b"Jim Jones / Hustler's P.O.M.E. (Product Of My Environment)",295705,b'SOWTOPX12AF72A7A17',nan,b'Bright Lights_ Big City',0.0,256.39138,0.0,0.0,1,0.959,-6.888,0,0.735,251.106,106.756,5,1.0,b'TRAIQGR128F4287DF7',0
0.7315905924570357,0.4985636112679809,b'AR198711187B9AD09F',nan,nan,b'\xc4\xb0ngiltere',b'Simply Red',b'Men And Women',328398,b'SOFLHAS12A8C13851C',0.56142851762879,b'Maybe Someday...',0.0,258.08934,0.218,0.0,0,0.012,-9.38,0,0.44,252.604,83.73,4,0.766,b'TRAIQKO128F92E5970',1987
0.7036648899166419,0.44822358922684985,b'AR7DFJP1187B992F13',nan,nan,b'',b'Juana Molina',b'Tres Cosas',496370,b'SOUFQJU12A58A80EAC',0.6265859803064825,b'j Uh!',0.0,213.26322,0.955,0.0,2,0.415,-19.775,1,0.606,202.681,46.867,1,0.0,b'TRAIQLE128F93167E7',2004
